example_id,lang_code,task,input,model_prompt,generation,raw_generation,message_sequence
774,ber,paraphrase,Yessefk ad tekkseḍ irkasen-nnek uqbel ma tkecmeḍ ɣer kra n wexxam.,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Yessefk ad tekkseḍ irkasen-nnek uqbel ma tkecmeḍ ɣer kra n wexxam.<|im_end|>
<|im_start|>assistant
<think>

</think>

",Ilaq ad tekkseḍ irkasen-ik uqbel ad tkecmeḍ ɣer kra n wexxam.,Ilaq ad tekkseḍ irkasen-ik uqbel ad tkecmeḍ ɣer kra n wexxam.,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Yessefk ad tekkseḍ irkasen-nnek uqbel ma tkecmeḍ ɣer kra n wexxam.'}]"
775,kab,paraphrase,Tilawin yellan s tadist ttemεukkurent aṭas taṣebḥit n wass.,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Kabyle (kab)
text: Tilawin yellan s tadist ttemεukkurent aṭas taṣebḥit n wass.<|im_end|>
<|im_start|>assistant
<think>

</think>

",Tilawin yellan s tadist ttemεukkarent aṭas deg tṣebḥit n wass.,Tilawin yellan s tadist ttemεukkarent aṭas deg tṣebḥit n wass.,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Kabyle (kab)\ntext: Tilawin yellan s tadist ttemεukkurent aṭas taṣebḥit n wass.'}]"
776,kab,paraphrase,D targit kan.,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Kabyle (kab)
text: D targit kan.<|im_end|>
<|im_start|>assistant
<think>

</think>

",D tarbaɛt kan.,D tarbaɛt kan.,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Kabyle (kab)\ntext: D targit kan.'}]"
777,ber,paraphrase,Yelha mi ara teɣreḍ aṭas n yedlisen.,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Yelha mi ara teɣreḍ aṭas n yedlisen.<|im_end|>
<|im_start|>assistant
<think>

</think>

",Yelha mi ara teɣreḍ aṭas n yidlisen.,Yelha mi ara teɣreḍ aṭas n yidlisen.,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Yelha mi ara teɣreḍ aṭas n yedlisen.'}]"
778,ber,paraphrase,Ru anect ay ak-yehwan.,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ru anect ay ak-yehwan.<|im_end|>
<|im_start|>assistant
<think>

</think>

",Xdem ayen i k-yehwan.,Xdem ayen i k-yehwan.,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ru anect ay ak-yehwan.'}]"
779,kab,paraphrase,Tom yeḥwaǧ iceṭṭiḍen.,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Kabyle (kab)
text: Tom yeḥwaǧ iceṭṭiḍen.<|im_end|>
<|im_start|>assistant
<think>

</think>

",Tom yezmer ad yeḥwaǧ iceṭṭiḍen.,Tom yezmer ad yeḥwaǧ iceṭṭiḍen.,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Kabyle (kab)\ntext: Tom yeḥwaǧ iceṭṭiḍen.'}]"
780,kab,paraphrase,Tfeṛḥeḍ mi telliḍ deg Puṛtugal?,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Kabyle (kab)
text: Tfeṛḥeḍ mi telliḍ deg Puṛtugal?<|im_end|>
<|im_start|>assistant
<think>

</think>

",Ferḥeḍ mi telliḍ deg Purtugal?,Ferḥeḍ mi telliḍ deg Purtugal?,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Kabyle (kab)\ntext: Tfeṛḥeḍ mi telliḍ deg Puṛtugal?'}]"
781,kab,paraphrase,Yebda Tom taɣuṛi imir-nni.,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Kabyle (kab)
text: Yebda Tom taɣuṛi imir-nni.<|im_end|>
<|im_start|>assistant
<think>

</think>

",Yebda Tom taɣuri seg tura.,Yebda Tom taɣuri seg tura.,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Kabyle (kab)\ntext: Yebda Tom taɣuṛi imir-nni.'}]"
782,ber,paraphrase,Wa d adlis n Tony.,"<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Wa d adlis n Tony.<|im_end|>
<|im_start|>assistant
<think>

</think>

",D adlis n Tony.,D adlis n Tony.,"[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Wa d adlis n Tony.'}]"
783,ber,paraphrase,"Amdan ittḥebbiṛ, Illu ittḍebbiṛ.","<|im_start|>system
I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.
Now, please paraphrase the following text. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.<|im_end|>
<|im_start|>assistant
Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Ad ffɣen azekka?<|im_end|>
<|im_start|>assistant
Ad ffɣent azekka?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Atan Fadil.<|im_end|>
<|im_start|>assistant
Wa d Faḍil.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Tamrint-a ur tetteddu.<|im_end|>
<|im_start|>assistant
Texṣer temrint-a.<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?<|im_end|>
<|im_start|>assistant
Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?<|im_end|>
<|im_start|>user
language: Berber (ber)
text: Amdan ittḥebbiṛ, Illu ittḍebbiṛ.<|im_end|>
<|im_start|>assistant
<think>

</think>

","Amek i tzemreḍ ad tḥebbiṛeḍ, ma d Illu yettḍebbiṛ?","Amek i tzemreḍ ad tḥebbiṛeḍ, ma d Illu yettḍebbiṛ?","[{'role': 'system', 'content': 'I will give you some examples of paraphrasing, then I want you to paraphrase a new text in a similar style and same language.\nNow, please paraphrase the following text. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ssneɣ Jim seg wasmi ay nella d imecṭuḥen.'}, {'role': 'assistant', 'content': 'Ssneɣ Jim seg wasmi ay lliɣ d amecṭuḥ.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Ad ffɣen azekka?'}, {'role': 'assistant', 'content': 'Ad ffɣent azekka?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Atan Fadil.'}, {'role': 'assistant', 'content': 'Wa d Faḍil.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Tamrint-a ur tetteddu.'}, {'role': 'assistant', 'content': 'Texṣer temrint-a.'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Anwa ay d-mazal yettaddam akud akken ad yaru tabṛat taɣezfant i umeddakel?'}, {'role': 'assistant', 'content': 'Anwa i d-mazal yettaddam akud akken ad yekteb tabṛat ɣezzifen i umeddakel-is?'}, {'role': 'user', 'content': 'language: Berber (ber)\ntext: Amdan ittḥebbiṛ, Illu ittḍebbiṛ.'}]"
