example_id,lang_code,task,input,model_prompt,generation,raw_generation,message_sequence
855,yor,sentiment,"Lionheart Erè tí mo fẹ́ràn jù lọ. Àwàda rẹ̀ dé ibi ti o yẹ kó dé. Nkem okoh ṣe iṣẹ̀ rẹ̀ dáadáa, Genevieve síì jẹ kó dára si.","<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
Lionheart Erè tí mo fẹ́ràn jù lọ. Àwàda rẹ̀ dé ibi ti o yẹ kó dé. Nkem okoh ṣe iṣẹ̀ rẹ̀ dáadáa, Genevieve síì jẹ kó dára si.<|im_end|>
<|im_start|>assistant
<think>

</think>

",positive,positive,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'Lionheart Erè tí mo fẹ́ràn jù lọ. Àwàda rẹ̀ dé ibi ti o yẹ kó dé. Nkem okoh ṣe iṣẹ̀ rẹ̀ dáadáa, Genevieve síì jẹ kó dára si.'}]"
856,pcm,sentiment,davido: 'blow my mind' di collabo wit chris brown wey pipo no eect,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
davido: 'blow my mind' di collabo wit chris brown wey pipo no eect<|im_end|>
<|im_start|>assistant
<think>

</think>

",neutral,neutral,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': ""davido: 'blow my mind' di collabo wit chris brown wey pipo no eect""}]"
857,yor,sentiment,Àwon ebí nkọ́ bí wọ́n se lè kó àsà míiràn mọ́ ra.,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
Àwon ebí nkọ́ bí wọ́n se lè kó àsà míiràn mọ́ ra.<|im_end|>
<|im_start|>assistant
<think>

</think>

",positive,positive,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'Àwon ebí nkọ́ bí wọ́n se lè kó àsà míiràn mọ́ ra.'}]"
858,bam,sentiment,halala douman,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
halala douman<|im_end|>
<|im_start|>assistant
<think>

</think>

",positive,positive,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'halala douman'}]"
859,pcm,sentiment,president akufo-addo give john mahama ‘unlooking’ handshake start debate for social media,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
president akufo-addo give john mahama ‘unlooking’ handshake start debate for social media<|im_end|>
<|im_start|>assistant
<think>

</think>

",neutral,neutral,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'president akufo-addo give john mahama ‘unlooking’ handshake start debate for social media'}]"
860,bam,sentiment,iba one ennitié enkor,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
iba one ennitié enkor<|im_end|>
<|im_start|>assistant
<think>

</think>

",neutral,neutral,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'iba one ennitié enkor'}]"
861,yor,sentiment,Háà! Ó ga o!,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
Háà! Ó ga o!<|im_end|>
<|im_start|>assistant
<think>

</think>

",negative,negative,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'Háà! Ó ga o!'}]"
862,bam,sentiment,gon sabali caaaa,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
gon sabali caaaa<|im_end|>
<|im_start|>assistant
<think>

</think>

",negative,negative,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'gon sabali caaaa'}]"
863,pcm,sentiment,kwankwasiyya group deny say dem 'attack' minister of communications isa pantami for kano.,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
kwankwasiyya group deny say dem 'attack' minister of communications isa pantami for kano.<|im_end|>
<|im_start|>assistant
<think>

</think>

",neutral,neutral,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': ""kwankwasiyya group deny say dem 'attack' minister of communications isa pantami for kano.""}]"
864,bam,sentiment,an be djo tokodji og adoski,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
an be djo tokodji og adoski<|im_end|>
<|im_start|>assistant
<think>

</think>

",neutral,neutral,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'an be djo tokodji og adoski'}]"
865,bam,sentiment,king kj odo et toi wly odo top,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
king kj odo et toi wly odo top<|im_end|>
<|im_start|>assistant
<think>

</think>

",neutral,neutral,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'king kj odo et toi wly odo top'}]"
866,bam,sentiment,ne yere toun ti don tan koukou,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
ne yere toun ti don tan koukou<|im_end|>
<|im_start|>assistant
<think>

</think>

",negative,negative,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'ne yere toun ti don tan koukou'}]"
867,yor,sentiment,Mo gbé Àríwá lárugẹ Fíìmù yìí ṣe àfihàn àwọn ẹ̀yà ẹlẹ́wà ti Àríwá Nàìjíríà pàápàá jù lọ ìpínlẹ̀Bauchi. Nkò le dúró láti bẹ àwọn ọ̀rẹ́ mi wò. O ṣeun fún sísọ ìtàn ẹlẹ́wà kan!,"<|im_start|>system
I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.
Now, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.<|im_end|>
<|im_start|>user
defender of di universe  wear captain band for us for fess time dis night! ©️󠁧󠁢󠁥󠁮󠁧󠁿<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
ahh c est bizare dè<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
c3siri for life<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
baba we don meet again sha. in this life, you no fit run from your destiny.<|im_end|>
<|im_start|>assistant
positive<|im_end|>
<|im_start|>user
c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen<|im_end|>
<|im_start|>assistant
neutral<|im_end|>
<|im_start|>user
Mo gbé Àríwá lárugẹ Fíìmù yìí ṣe àfihàn àwọn ẹ̀yà ẹlẹ́wà ti Àríwá Nàìjíríà pàápàá jù lọ ìpínlẹ̀Bauchi. Nkò le dúró láti bẹ àwọn ọ̀rẹ́ mi wò. O ṣeun fún sísọ ìtàn ẹlẹ́wà kan!<|im_end|>
<|im_start|>assistant
<think>

</think>

",positive,positive,"[{'role': 'system', 'content': 'I will give you examples of text with their sentiment classification label. Then I want you to classify a new text as positive, negative or neutral.\nNow, classify the sentiment of the following text. The answer should be on of the provided list. Return only the bare result; no explanations.'}, {'role': 'user', 'content': 'defender of di universe  wear captain band for us for fess time dis night! ©️\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'ahh c est bizare dè'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'c3siri for life'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'baba we don meet again sha. in this life, you no fit run from your destiny.'}, {'role': 'assistant', 'content': 'positive'}, {'role': 'user', 'content': 'c est tellement facile de perdre la confiance des enfants façon ni kofai outai exercice fochi dedi ima bilen'}, {'role': 'assistant', 'content': 'neutral'}, {'role': 'user', 'content': 'Mo gbé Àríwá lárugẹ Fíìmù yìí ṣe àfihàn àwọn ẹ̀yà ẹlẹ́wà ti Àríwá Nàìjíríà pàápàá jù lọ ìpínlẹ̀Bauchi. Nkò le dúró láti bẹ àwọn ọ̀rẹ́ mi wò. O ṣeun fún sísọ ìtàn ẹlẹ́wà kan!'}]"
